,client_id,frequency,avg_pagetime,avg_unique_pageviews,transactions,goal2_completions,goal3_completions,goal4_completions,month,date,hour,minute,os,medium,channel,region,browser,device_category,stage,prev_stage1,prev_stage2,prev_stage3,ground_truth
150,GA1104905433.1595621636,16,21.25,0.875,0,0,0,0,7,24,13,22,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
151,GA1064731946.1592109102,2,1.0,1.0,0,0,0,0,6,13,21,31,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
152,GA1202142886.1593312050,6,5.333333333333333,1.3333333333333333,0,0,0,0,6,27,19,42,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
153,GA1170995660.1590847850,2,1.0,1.0,0,0,0,0,5,30,7,10,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
154,GA1081786985.1598392587,6,4.666666666666667,2.6666666666666665,0,0,0,0,8,25,14,58,Macintosh,referral,Referral,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
155,GA1067587195.1599304131,6,7.666666666666667,1.6666666666666667,0,0,0,0,9,5,4,10,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
156,GA1198719204.1595453389,4,1.5,1.5,0,0,0,0,7,23,2,31,Android,referral,Social,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
157,GA1013421681.1588029162,10,10.6,1.4,0,0,0,0,6,14,14,3,Android,cpc,Paid Search,British Columbia,Firefox,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
158,GA1109993546.1590770031,2,9.0,1.0,0,0,0,0,5,29,9,33,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
159,GA1121058000.1592144670,6,8.0,1.6666666666666667,0,0,0,0,6,14,7,26,Android,(none),Direct,Quebec,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Other Customers
160,GA1080512805.1590931812,14,5.0,2.5,0,0,0,0,5,31,6,31,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Buyer,Hesistant,Hesistant,Window Shoppers
161,GA1165759788.1591645191,2,3.0,1.0,0,0,0,0,6,8,12,39,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
162,GA1017340807.1596654403,2,1.0,1.0,0,0,0,0,8,5,12,6,Android,cpc,Paid Search,Ontario,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Other Customers
163,GA1084406616.1596863114,6,3.6666666666666665,2.6666666666666665,0,0,0,0,8,8,15,5,Windows,organic,Organic Search,British Columbia,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
164,GA1043227112.1599536193,2,3.0,3.0,0,0,0,0,9,7,20,40,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
165,GA1080386243.1595001549,55,9.727272727272727,1.1272727272727272,0,7,0,0,7,27,19,16,Android,cpc,Paid Search,Ontario,Firefox,mobile,Normal,Normal,Normal,Buyer,Hesistant Customer
166,GA1175637332.1592144632,2,1.0,1.0,0,0,0,0,6,14,7,23,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
167,GA1197276321.1592165846,2,0.0,1.0,0,0,0,0,6,14,13,17,Macintosh,cpc,Display,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
168,GA1089763930.1591877894,2,2.0,1.0,0,0,0,0,6,11,5,18,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
169,GA1090829303.1597089556,8,4.75,2.25,0,0,0,0,8,10,14,6,iOS,organic,Organic Search,Newfoundland and Labrador,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
170,GA1010778182.1594058727,2,0.0,1.0,0,0,0,0,7,6,11,5,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
171,GA110666027.1595013105,6,4.5,2.0,0,0,0,0,7,17,12,12,iOS,cpc,Paid Search,Nova Scotia,Safari,mobile,Window,Window,Normal,Window,Other Customers
172,GA1053888953.1589733041,2,0.0,1.0,0,0,0,0,6,19,14,12,Android,cpc,Paid Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
173,GA1031584608.1593992235,2,1.0,1.0,0,0,0,0,7,5,16,37,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
174,GA1057379632.1594228492,2,0.0,1.0,0,0,0,0,7,8,10,14,Android,cpc,Paid Search,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
175,GA1106011862.1590708485,93,16.580645161290324,0.8494623655913979,0,0,0,0,5,28,18,48,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Buyer,Hesistant Customer
176,GA1225997265.1596768824,2,5.0,1.0,0,0,0,0,8,6,19,53,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
177,GA1204148343.1591656984,2,0.0,1.0,0,0,0,0,6,8,15,56,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
178,GA1185768325.1592062862,50,4.6,2.8,0,10,10,0,6,13,8,45,Android,cpc,Paid Search,Ontario,Chrome,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
179,GA1091785876.1590689899,4,1.0,1.5,0,0,0,0,5,28,16,14,iOS,cpc,Paid Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
180,GA1051356668.1592000357,4,1.0,1.0,0,0,0,0,6,15,10,8,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
181,GA1037064671.1593736029,242,9.066115702479339,1.7024793388429753,9,9,9,9,7,17,15,1,Android,organic,Organic Search,Ontario,Chrome,mobile,Buyer,Window,Buyer,Buyer,Immediate Buyer
182,GA1207586130.1597185893,2,1.0,1.0,0,0,0,0,8,11,15,44,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
183,GA1217886839.1593343775,2,1.0,1.0,0,0,0,0,6,28,4,29,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
184,GA1044552024.1593442129,2,1.0,2.0,0,0,0,0,6,29,7,48,Macintosh,organic,Organic Search,New Brunswick,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
185,GA1035896471.1591840159,6,3.0,3.6666666666666665,0,0,0,0,6,10,18,50,Windows,(none),Direct,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
186,GA1100943265.1589487080,2,1.0,1.0,0,0,0,0,6,21,18,58,Android,referral,Social,Saskatchewan,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
187,GA1134888064.1599672628,8,8.0,2.25,0,0,0,0,9,9,10,33,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Window Shoppers
188,GA1068432500.1575219765,4,6.0,4.0,0,0,0,0,7,9,12,28,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
189,GA1205847673.1596467747,10,3.0,1.0,0,0,0,0,8,3,11,58,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
190,GA108249303.1537674775,4,10.5,1.5,0,0,0,0,7,5,19,4,iOS,organic,Organic Search,British Columbia,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
191,GA1085647942.1599103290,8,4.0,2.0,0,0,0,0,9,2,20,24,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
192,GA1180058633.1596998949,2,2.0,1.0,0,0,0,0,8,9,11,49,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
193,GA1051572671.1591447620,22,14.181818181818182,1.2727272727272727,0,0,0,0,6,19,11,50,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
194,GA1147366571.1591918740,2,1.0,1.0,0,0,0,0,6,11,16,38,iOS,cpc,Paid Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
195,GA1158946503.1598237977,4,0.5,1.0,0,0,0,0,8,24,19,54,iOS,organic,Organic Search,Wisconsin,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
196,GA1224128617.1591756892,4,2.5,1.5,0,0,0,0,6,9,19,42,Macintosh,(none),Direct,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
197,GA1033357279.1594267438,4,1.5,0.5,0,0,0,0,7,8,21,4,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
198,GA1050019651.1593773032,4,3.0,2.0,0,0,0,0,7,3,3,44,Macintosh,organic,Organic Search,Nova Scotia,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
199,GA1152318874.1590780395,2,2.0,1.0,0,0,0,0,5,29,12,26,iOS,(none),Direct,California,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
200,GA1152471716.1596477879,4,4.0,3.0,0,0,0,0,8,3,11,5,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
201,GA1150896796.1598668278,2,1.0,1.0,0,0,0,0,8,28,19,31,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
202,GA1231917843.1592047304,28,5.357142857142857,3.2857142857142856,0,0,0,0,6,13,4,34,Android,organic,Organic Search,Nova Scotia,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Window Shoppers
203,GA1102141747.1591408037,4,5.0,2.0,0,0,0,0,6,5,18,48,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
204,GA1178643679.1592363639,6,3.6666666666666665,1.0,0,0,0,0,6,16,20,15,Macintosh,referral,Referral,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
205,GA100369040.1592586983,8,5.25,1.5,0,0,0,0,6,19,10,2,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
206,GA1181377242.1593961776,2,0.0,1.0,0,0,0,0,7,5,8,9,Macintosh,organic,Organic Search,England,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
207,GA1156993798.1591567370,6,1.0,1.0,0,0,0,0,6,8,4,47,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
208,GA1048800407.1591271178,2,2.0,1.0,0,0,0,0,6,4,4,46,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
209,GA1190049416.1588129781,17,6.411764705882353,1.6470588235294117,0,0,0,0,9,9,23,22,Android,organic,Organic Search,Manitoba,Chrome,mobile,Normal,Normal,Window,Window,Other Customers
210,GA1205181616.1574612689,17,6.0588235294117645,1.5294117647058822,0,0,0,0,8,30,11,21,iOS,referral,Social,Ontario,Safari (in-app),tablet,Window,Window,Normal,Window,Other Customers
211,GA1083505755.1591881496,2,5.0,2.0,0,0,0,0,6,11,6,18,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
212,GA1161721395.1595212023,21,7.333333333333333,1.0,0,0,0,0,7,19,19,30,Windows,referral,Referral,Quebec,Chrome,desktop,Normal,Buyer,Hesistant,Hesistant,Other Customers
213,GA1184920791.1590751213,8,9.0,0.75,0,0,0,0,5,29,4,24,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
214,GA1077405334.1596762688,12,4.833333333333333,2.6666666666666665,0,0,0,0,8,6,18,17,Android,organic,Organic Search,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
215,GA1171352064.1591830342,16,8.25,2.375,0,0,0,0,6,10,16,12,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
216,GA1139568718.1591320465,6,5.666666666666667,2.3333333333333335,0,0,0,0,6,4,18,29,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
217,GA1204824244.1595444667,2,0.0,1.0,0,0,0,0,7,22,12,4,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
218,GA1069404886.1597206991,2,0.0,1.0,0,0,0,0,8,11,21,36,Macintosh,cpc,Paid Search,Manitoba,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
219,GA1221899603.1599469066,10,6.4,3.0,0,0,0,0,9,7,2,1,Android,organic,Organic Search,Zagreb County,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
220,GA1002178551.1591224175,10,10.6,1.0,0,0,0,0,6,3,15,46,Android,(none),Direct,Quebec,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
221,GA1045781054.1591293427,4,2.0,1.5,0,0,0,0,6,4,14,53,iOS,organic,Organic Search,Manitoba,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
222,GA1059362045.1591351791,2,1.0,1.0,0,0,0,0,6,5,3,9,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
223,GA1127669108.1595439459,2,3.0,2.0,0,0,0,0,7,22,10,37,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
224,GA1011691892.1592146589,30,3.3666666666666667,2.6,0,0,0,0,6,18,11,41,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Window Shoppers
225,GA1222091476.1593453043,2,1.0,1.0,0,0,0,0,6,29,10,50,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
226,GA1076521028.1592410150,4,0.5,1.0,0,0,0,0,6,17,18,43,iOS,cpc,Paid Search,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
227,GA1001178916.1590756588,6,5.666666666666667,1.3333333333333333,0,0,0,0,5,29,5,51,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
228,GA1129668406.1599145781,4,4.0,2.0,0,0,0,0,9,3,8,10,Android,cpc,Paid Search,British Columbia,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Other Customers
229,GA1103966508.1589562702,32,12.8125,1.875,0,0,0,0,8,16,12,49,iOS,organic,Organic Search,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
230,GA1148063717.1597191607,22,15.363636363636363,2.090909090909091,0,0,0,0,8,14,20,16,Android,organic,Organic Search,Newfoundland and Labrador,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
231,GA1071701425.1595303551,21,29.333333333333332,1.3333333333333333,0,7,0,0,7,20,21,2,Android,cpc,Paid Search,Ontario,Chrome,mobile,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
232,GA1132627510.1598177953,16,9.0,1.5,0,0,0,0,8,23,3,26,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
233,GA1062990430.1592092986,9,14.666666666666666,1.0,0,0,0,0,6,13,17,5,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Window,Window,Normal,Window,Hesistant Customer
234,GA111439030.1598538659,226,27.4070796460177,1.2433628318584071,0,19,19,0,9,5,7,57,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Buyer,Hesistant Customer
235,GA1133445076.1594258687,4,2.5,2.0,0,0,0,0,7,8,18,39,iOS,organic,Organic Search,Nova Scotia,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
236,GA1142465307.1595043856,2,9.0,1.0,0,0,0,0,7,17,20,44,iOS,referral,Social,(not set),Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
237,GA1092524113.1599697596,6,6.333333333333333,2.3333333333333335,0,0,0,0,9,9,17,28,Windows,organic,Organic Search,Prince Edward Island,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
238,GA120359395.1589328563,4,5.0,1.0,0,0,0,0,7,29,12,43,Android,cpc,Display,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
239,GA103142589.1593300731,8,6.25,2.0,0,0,0,0,6,27,16,35,Android,(none),Direct,Ontario,Amazon Silk,tablet,Normal,Normal,Normal,Normal,Other Customers
240,GA1096081375.1599684967,18,15.833333333333334,1.1666666666666667,0,0,0,0,9,9,14,1,iOS,referral,Social,Ontario,Safari (in-app),tablet,Window,Window,Normal,Window,Hesistant Customer
241,GA1007270884.1599164158,4,1.0,1.0,0,0,0,0,9,3,13,16,Windows,organic,Organic Search,British Columbia,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
242,GA1038577375.1598150185,2,5.0,1.0,0,0,0,0,8,22,19,36,iOS,(none),Direct,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
243,GA1036107124.1596404676,4,82.5,1.0,0,0,0,0,8,2,14,52,Windows,referral,Referral,Illinois,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
244,GA1175928418.1591713771,10,56.8,0.6,0,0,0,0,6,11,23,57,Android,cpc,Display,(not set),Android Browser,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
245,GA106442862.1598807701,6,7.0,3.0,0,0,0,0,8,30,10,18,iOS,(none),Direct,(not set),Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
246,GA1002798396.1592481978,2,1.0,1.0,0,0,0,0,6,18,5,6,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
247,GA1086903554.1595622306,2,1.0,1.0,0,0,0,0,7,24,13,25,Android,(none),Direct,(not set),Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
248,GA1199671329.1590698946,2,0.0,1.0,0,0,0,0,5,28,13,49,Macintosh,referral,Referral,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
249,GA1199319225.1595787847,2,0.0,1.0,0,0,0,0,7,26,11,24,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
250,GA1019739716.1597146012,2,0.0,1.0,0,0,0,0,8,11,4,40,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
251,GA1233294903.1590843141,4,5.0,1.5,0,0,0,0,5,30,5,53,Android,organic,Organic Search,Quebec,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
252,GA1192525942.1592431780,8,4.25,2.5,0,0,0,0,6,17,15,11,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
253,GA1173901493.1596995934,4,3.0,1.5,0,0,0,0,8,9,10,59,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
254,GA1050723063.1594185668,30,21.1,1.4,0,0,0,0,7,7,22,47,Macintosh,organic,Organic Search,British Columbia,Chrome,desktop,Window,Window,Normal,Window,Hesistant Customer
255,GA110073458.1596605635,4,0.0,1.0,0,0,0,0,8,4,22,57,Macintosh,cpc,Paid Search,British Columbia,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
256,GA1069009431.1595304497,117,7.555555555555555,1.9487179487179487,0,7,0,0,7,24,20,18,iOS,organic,Organic Search,British Columbia,Safari,tablet,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
257,GA1212373847.1589131183,2,1.0,1.0,0,0,0,0,5,29,10,0,Android,cpc,Display,Ontario,Samsung Internet,tablet,Normal,Normal,Normal,Normal,Other Customers
258,GA1003245528.1591041973,2,1.0,6.0,0,0,0,0,6,1,13,6,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
259,GA1102803891.1591877034,2,7.0,1.0,0,0,0,0,6,11,5,3,Android,cpc,Display,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
260,GA1156096813.1592242988,2,6.0,1.0,0,0,0,0,6,15,10,43,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
261,GA1115075897.1595861934,10,5.6,2.0,0,0,0,0,7,27,8,2,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
262,GA1171975001.1596753422,2,1.0,1.0,0,0,0,0,8,6,15,37,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
263,GA1000853007.1591283079,12,3.75,2.0,0,0,0,0,6,4,8,7,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Window,Window,Normal,Window,Other Customers
264,GA123200071.1559153217,30,6.1,2.8666666666666667,0,0,0,0,8,3,6,22,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
265,GA1171170766.1595326794,2,1.0,1.0,0,0,0,0,7,21,3,19,Macintosh,organic,Organic Search,Ile-de-France,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
266,GA1200684755.1591208039,14,4.571428571428571,2.857142857142857,0,0,0,0,6,3,11,19,Android,organic,Organic Search,Manitoba,Samsung Internet,tablet,Normal,Normal,Normal,Normal,Window Shoppers
267,GA1039023394.1599138318,4,5.0,2.0,0,0,0,0,9,3,6,6,Windows,referral,Referral,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
268,GA113520759.1591621298,6,3.6666666666666665,2.3333333333333335,0,0,0,0,6,8,6,3,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
269,GA1036297646.1590927100,2,1.0,1.0,0,0,0,0,5,31,5,11,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
270,GA1127363050.1591274918,8,5.25,1.5,0,0,0,0,6,4,5,51,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
271,GA1039544715.1596976037,8,11.5,1.5,0,0,0,0,8,9,5,30,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
272,GA1083121750.1595461385,2,3.0,5.0,0,0,0,0,7,22,16,43,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
273,GA112152216.1598093367,2,4.0,1.0,0,0,0,0,8,22,3,49,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
274,GA1196093611.1588141256,2,1.0,1.0,0,0,0,0,6,15,1,3,Android,referral,Social,Saskatchewan,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
275,GA1162865550.1591707023,2,4.0,1.0,0,0,0,0,6,9,5,50,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
276,GA1214553887.1594882318,2,9.0,1.0,0,0,0,0,7,15,23,51,iOS,cpc,Paid Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
277,GA1143245377.1591561867,18,6.0,2.0,0,0,0,0,6,7,13,39,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
278,GA1067286520.1596499136,4,4.0,2.5,0,0,0,0,8,3,16,59,iOS,organic,Organic Search,New Brunswick,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
279,GA1083913027.1597023053,2,0.0,1.0,0,0,0,0,8,9,18,30,Linux,(none),Direct,Oregon,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
280,GA1005114155.1591302292,2,0.0,1.0,0,0,0,0,6,4,13,24,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
281,GA1158920955.1590719996,16,9.125,1.5,0,0,0,0,5,28,19,46,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
